TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Customer_Age_encoded,Target
8,2023-04-13 17:35:38,0,37,2,62,2,50,0,911,2024-11-04 08:09:18,4,1
228,2023-06-01 18:27:12,0,5,0,37,0,27,0,421,2024-11-04 08:11:02,3,1
403,2023-03-01 17:07:06,0,34,2,43,0,147,0,496,2024-11-04 08:10:43,4,2
662,2023-03-17 16:34:52,0,31,1,40,2,46,0,559,2024-11-04 08:07:00,4,1
708,2023-12-25 16:11:46,0,9,0,43,0,152,0,1493,2024-11-04 08:11:17,4,2
1527,2023-12-18 17:10:48,0,16,0,9,3,110,0,93,2024-11-04 08:10:01,1,2
990,2023-10-03 16:16:01,0,25,0,35,2,53,0,548,2024-11-04 08:06:40,3,1
1477,2023-09-01 16:19:43,0,16,0,33,2,259,0,855,2024-11-04 08:09:55,3,0
1268,2023-06-06 17:56:44,0,20,0,28,0,100,0,1491,2024-11-04 08:06:33,3,2
948,2023-07-05 16:52:09,0,40,0,39,2,168,0,596,2024-11-04 08:11:03,4,2
778,2023-11-30 16:07:36,0,41,2,3,3,83,0,430,2024-11-04 08:06:41,0,1
185,2023-01-16 17:39:25,0,39,2,8,1,215,0,662,2024-11-04 08:08:48,1,0
236,2023-07-31 16:25:38,0,14,2,0,3,136,0,767,2024-11-04 08:07:12,0,2
1506,2023-02-27 16:38:41,0,43,1,3,3,155,0,124,2024-11-04 08:09:04,0,2
287,2023-05-31 17:21:07,0,3,1,52,2,121,0,796,2024-11-04 08:11:45,4,2
56,2023-10-31 16:54:40,0,5,1,33,1,85,0,633,2024-11-04 08:10:21,3,1
210,2023-07-24 16:44:34,0,43,1,45,2,185,0,858,2024-11-04 08:11:06,4,0
1324,2023-12-25 17:01:44,0,10,2,49,2,40,0,265,2024-11-04 08:09:23,4,1
1055,2023-10-03 16:48:49,0,25,2,21,0,152,0,404,2024-11-04 08:09:49,2,2
1507,2023-02-20 18:56:31,0,19,1,14,0,96,0,1019,2024-11-04 08:07:48,1,2
1094,2023-09-29 18:23:17,0,29,0,60,2,83,0,755,2024-11-04 08:06:28,4,1
866,2023-10-27 18:28:05,0,4,0,24,0,279,0,1466,2024-11-04 08:09:44,2,0
95,2023-11-08 17:24:54,0,9,0,56,2,140,0,1092,2024-11-04 08:12:14,4,2
1363,2023-01-09 17:15:18,0,25,2,60,2,145,0,581,2024-11-04 08:09:09,4,2
868,2023-11-06 18:42:53,0,2,1,5,3,230,0,91,2024-11-04 08:06:31,0,0
1461,2023-03-15 17:45:31,0,40,0,43,2,147,0,667,2024-11-04 08:10:22,4,2
376,2023-01-05 18:29:09,0,19,2,51,0,59,0,972,2024-11-04 08:06:50,4,1
349,2023-04-13 18:15:52,0,11,2,41,1,26,0,956,2024-11-04 08:07:11,4,1
155,2023-05-18 18:15:02,0,16,0,44,2,33,0,463,2024-11-04 08:07:16,4,1
101,2023-02-13 16:21:46,0,23,2,30,1,145,0,705,2024-11-04 08:08:03,3,2
1100,2023-01-25 17:46:40,0,20,0,36,1,114,0,635,2024-11-04 08:11:41,3,2
763,2023-03-13 17:16:57,0,23,2,22,0,163,0,1510,2024-11-04 08:10:30,2,2
75,2023-05-29 17:30:14,0,20,0,19,1,198,0,613,2024-11-04 08:09:58,2,0
1197,2023-11-23 16:51:06,0,32,0,7,3,166,0,288,2024-11-04 08:09:24,0,2
980,2023-01-23 16:03:04,0,9,1,53,2,6,0,1115,2024-11-04 08:12:00,4,1
293,2023-06-01 16:15:49,0,0,1,16,1,130,0,830,2024-11-04 08:08:57,1,2
175,2023-01-09 17:09:31,0,40,0,2,3,5,0,254,2024-11-04 08:06:27,0,1
458,2023-06-26 17:37:20,0,43,2,21,1,166,0,1299,2024-11-04 08:11:15,2,2
26,2023-12-01 17:35:32,0,40,1,3,3,96,0,345,2024-11-04 08:10:30,0,2
758,2023-08-15 18:22:03,0,40,2,16,1,88,0,1307,2024-11-04 08:09:32,1,1
592,2023-08-23 16:04:43,0,43,0,4,3,32,0,156,2024-11-04 08:08:11,0,1
199,2023-06-16 16:19:02,0,8,1,35,0,157,0,1534,2024-11-04 08:07:59,3,2
448,2023-03-15 17:39:11,0,29,1,33,0,164,0,1381,2024-11-04 08:07:12,3,2
814,2023-10-23 16:47:56,0,43,2,18,1,90,0,627,2024-11-04 08:10:19,2,2
629,2023-10-26 16:52:14,0,11,1,40,1,34,0,608,2024-11-04 08:07:40,4,1
610,2023-09-13 16:22:48,0,34,1,3,3,145,0,462,2024-11-04 08:08:41,0,2
5,2023-10-23 16:15:08,0,16,1,25,0,127,0,1592,2024-11-04 08:11:37,2,2
961,2023-08-21 16:42:02,0,18,1,51,2,89,0,1187,2024-11-04 08:07:03,4,2
300,2023-03-27 17:25:28,0,4,1,18,0,99,0,1495,2024-11-04 08:06:58,2,2
552,2023-09-25 16:07:30,0,13,0,32,1,40,0,1265,2024-11-04 08:12:07,3,1
921,2023-01-09 17:26:46,0,8,0,51,0,59,0,1568,2024-11-04 08:06:37,4,1
1509,2023-01-09 16:19:47,0,23,0,3,3,21,0,114,2024-11-04 08:07:05,0,1
1594,2023-04-06 16:59:33,0,8,0,42,1,129,0,831,2024-11-04 08:07:05,4,2
1005,2023-04-10 17:26:14,0,2,1,50,0,5,0,1353,2024-11-04 08:08:57,4,1
42,2023-06-15 16:10:51,0,21,0,61,2,189,0,737,2024-11-04 08:10:17,4,0
1478,2023-09-18 16:27:52,0,7,2,47,2,196,0,744,2024-11-04 08:08:09,4,0
500,2023-08-30 17:56:47,0,36,1,33,0,169,0,1502,2024-11-04 08:07:27,3,2
1378,2023-02-14 17:56:46,0,10,1,34,2,173,0,877,2024-11-04 08:10:09,3,2
1204,2023-02-20 17:28:57,0,24,0,28,0,81,0,360,2024-11-04 08:08:19,3,1
80,2023-11-27 17:04:28,0,41,1,32,1,27,0,587,2024-11-04 08:09:14,3,1
71,2023-05-01 17:36:10,0,23,1,25,1,88,0,260,2024-11-04 08:10:30,2,1
370,2023-05-09 17:02:28,0,15,0,38,2,91,0,624,2024-11-04 08:09:48,4,2
669,2023-08-07 17:25:53,0,19,2,23,0,194,0,1608,2024-11-04 08:08:30,2,0
137,2023-10-26 17:51:32,0,37,0,28,0,22,0,1259,2024-11-04 08:11:44,3,1
264,2023-08-25 16:45:20,0,4,1,30,1,137,0,974,2024-11-04 08:09:56,3,2
614,2023-10-31 16:46:18,0,20,2,1,3,91,0,291,2024-11-04 08:09:40,0,2
550,2023-07-12 16:52:54,0,28,0,0,3,278,0,170,2024-11-04 08:08:24,0,0
29,2023-06-23 17:36:28,0,15,0,7,3,211,0,346,2024-11-04 08:08:02,0,0
501,2023-01-30 16:04:17,0,3,0,14,1,23,0,1050,2024-11-04 08:09:34,1,1
688,2023-02-24 18:22:31,0,28,0,52,2,126,0,734,2024-11-04 08:08:30,4,2
1377,2023-01-03 17:33:54,0,32,0,50,2,169,0,592,2024-11-04 08:11:16,4,2
173,2023-11-20 16:59:13,0,18,0,28,0,51,0,1492,2024-11-04 08:07:24,3,1
35,2023-09-21 18:13:38,0,1,0,32,0,153,0,1012,2024-11-04 08:08:10,3,2
654,2023-04-05 16:08:13,0,22,0,50,2,224,0,868,2024-11-04 08:11:25,4,0
1201,2023-11-20 17:11:02,0,11,2,16,1,9,0,836,2024-11-04 08:08:32,1,1
1421,2023-03-15 17:27:37,0,2,0,42,0,85,0,1438,2024-11-04 08:11:19,4,1
1288,2023-03-09 16:21:09,0,19,1,8,3,207,0,166,2024-11-04 08:11:30,1,0
205,2023-02-06 17:21:37,0,40,1,15,0,123,0,1006,2024-11-04 08:07:57,1,2
607,2023-08-09 18:38:49,0,5,1,18,1,91,0,1386,2024-11-04 08:07:12,2,2
830,2023-10-02 16:33:09,0,7,1,37,2,27,0,1079,2024-11-04 08:09:45,3,1
1543,2023-09-08 18:16:31,0,6,1,60,2,17,0,851,2024-11-04 08:11:09,4,1
3,2024-01-01 16:45:56,0,2,0,34,1,21,0,563,2024-11-04 08:07:14,3,1
964,2023-07-10 17:00:03,0,20,2,49,0,18,0,1562,2024-11-04 08:10:15,4,1
1555,2023-05-08 17:44:34,0,38,0,45,0,145,0,491,2024-11-04 08:12:04,4,2
771,2023-05-10 16:55:57,0,36,2,36,0,113,0,113,2024-11-04 08:08:24,3,2
648,2023-07-07 17:24:42,0,6,1,39,0,20,0,1505,2024-11-04 08:10:03,4,1
366,2023-04-10 17:48:18,0,13,0,22,0,20,0,1545,2024-11-04 08:11:48,2,1
124,2023-05-03 16:26:08,0,10,1,26,0,63,0,1184,2024-11-04 08:11:03,2,1
1561,2023-06-12 18:56:58,0,2,1,44,0,87,0,1125,2024-11-04 08:09:32,4,1
1566,2023-05-26 17:32:29,0,24,2,10,3,187,0,253,2024-11-04 08:10:46,1,0
1554,2023-09-07 16:28:19,0,13,0,38,0,17,0,1546,2024-11-04 08:08:55,4,1
266,2023-02-20 18:48:52,0,1,2,3,3,136,0,205,2024-11-04 08:08:23,0,2
1517,2023-06-07 17:06:21,0,42,0,1,3,174,0,329,2024-11-04 08:11:14,0,2
612,2023-01-24 18:43:06,0,43,2,7,3,167,0,183,2024-11-04 08:06:58,0,2
281,2023-03-31 17:25:22,0,16,1,6,3,60,0,248,2024-11-04 08:11:49,0,1
762,2023-09-06 16:01:35,0,15,0,60,2,111,0,1161,2024-11-04 08:10:18,4,2
1225,2023-05-15 16:35:43,0,13,0,40,2,2,0,1253,2024-11-04 08:06:36,4,1
893,2023-08-07 16:16:26,0,15,2,53,2,51,0,776,2024-11-04 08:07:41,4,1
227,2023-08-16 16:40:51,0,16,0,30,1,14,0,726,2024-11-04 08:12:04,3,1
1354,2023-05-29 16:40:15,0,33,1,49,0,67,0,1275,2024-11-04 08:06:44,4,1
1061,2023-01-26 16:13:15,0,7,1,3,3,270,0,121,2024-11-04 08:09:25,0,0
816,2023-05-19 16:54:16,0,11,2,52,0,79,0,456,2024-11-04 08:08:46,4,1
1391,2023-12-22 16:42:33,0,37,0,11,1,27,0,383,2024-11-04 08:11:10,1,1
231,2023-02-13 16:44:18,0,14,0,30,1,126,0,841,2024-11-04 08:06:24,3,2
461,2023-07-26 16:27:19,0,6,2,3,3,121,0,451,2024-11-04 08:07:22,0,2
454,2023-01-02 16:47:11,0,22,2,49,2,141,0,899,2024-11-04 08:07:53,4,2
907,2023-03-13 17:30:20,0,17,2,1,3,276,0,327,2024-11-04 08:12:09,0,0
83,2023-05-22 16:51:28,0,19,1,8,1,110,0,1061,2024-11-04 08:07:33,1,2
929,2023-06-08 16:28:29,0,17,0,42,0,137,0,216,2024-11-04 08:10:41,4,2
573,2023-07-24 16:15:58,0,17,2,61,2,216,0,838,2024-11-04 08:09:50,4,0
597,2023-08-28 16:31:48,0,19,0,34,1,120,0,1140,2024-11-04 08:09:41,3,2
631,2023-07-07 17:58:29,0,9,2,3,3,59,0,36,2024-11-04 08:09:17,0,1
217,2023-10-30 17:24:55,0,32,2,7,3,168,0,328,2024-11-04 08:06:47,0,2
449,2023-10-16 16:50:31,0,39,2,3,3,138,0,194,2024-11-04 08:12:14,0,2
1007,2023-06-22 16:38:46,0,26,1,40,1,97,0,389,2024-11-04 08:11:43,4,2
532,2023-11-24 16:30:21,0,32,0,33,0,162,0,1564,2024-11-04 08:11:42,3,2
174,2023-04-25 16:23:59,0,5,0,34,1,64,0,909,2024-11-04 08:09:33,3,1
1540,2023-06-20 17:04:02,0,36,2,9,1,26,0,1244,2024-11-04 08:10:01,1,1
962,2023-02-24 16:49:51,0,5,0,8,3,70,0,307,2024-11-04 08:09:22,1,1
1219,2023-01-06 17:23:59,0,13,0,42,0,226,0,1220,2024-11-04 08:07:11,4,0
1428,2023-09-20 17:44:37,0,42,2,34,2,109,0,736,2024-11-04 08:06:42,3,2
1404,2023-12-20 16:17:11,0,23,2,30,1,105,0,700,2024-11-04 08:11:43,3,2
1287,2023-06-05 16:02:04,0,33,1,37,2,62,0,681,2024-11-04 08:10:24,3,1
1187,2023-04-17 17:58:55,0,33,0,46,2,157,0,1126,2024-11-04 08:10:24,4,2
1579,2023-11-27 16:14:25,0,31,1,7,3,205,0,971,2024-11-04 08:07:12,0,0
617,2023-08-10 16:16:41,0,1,0,30,0,121,0,1392,2024-11-04 08:09:32,3,2
781,2023-08-08 16:21:01,0,0,1,35,2,13,0,988,2024-11-04 08:10:41,3,1
531,2023-09-22 16:42:46,0,8,2,20,1,255,0,913,2024-11-04 08:08:45,2,0
1180,2023-11-29 16:27:38,0,13,2,51,0,86,0,1077,2024-11-04 08:08:19,4,1
884,2023-01-23 18:45:00,0,14,1,35,0,27,0,1298,2024-11-04 08:12:18,3,1
1535,2023-07-19 16:11:01,0,42,0,42,2,82,0,800,2024-11-04 08:11:08,4,1
881,2023-07-17 16:20:27,0,13,0,9,3,86,0,477,2024-11-04 08:08:15,1,1
1420,2023-10-04 17:06:57,0,38,0,51,0,43,0,862,2024-11-04 08:09:49,4,1
158,2023-11-06 17:23:43,0,4,0,44,2,154,0,961,2024-11-04 08:08:43,4,2
1088,2023-11-24 16:49:29,0,11,1,18,0,156,0,1449,2024-11-04 08:10:52,2,2
410,2023-03-06 16:25:52,0,18,2,34,0,106,0,1419,2024-11-04 08:09:54,3,2
318,2023-05-22 16:38:39,0,14,0,9,3,46,0,192,2024-11-04 08:10:10,1,1
1550,2023-06-23 16:12:15,0,35,0,42,1,104,0,1150,2024-11-04 08:08:24,4,2
1062,2023-02-24 16:33:33,0,5,0,4,3,265,0,279,2024-11-04 08:11:09,0,0
1269,2023-09-04 17:46:40,0,2,3,40,0,151,0,1479,2024-11-04 08:08:43,4,2
1353,2023-10-16 18:57:30,0,27,0,52,2,105,0,651,2024-11-04 08:06:59,4,2
404,2023-02-17 16:41:31,0,23,0,20,0,135,0,1445,2024-11-04 08:12:17,2,2
203,2023-05-04 17:02:55,0,24,0,57,2,246,0,1257,2024-11-04 08:07:35,4,0
439,2023-12-13 17:25:54,0,7,1,31,1,53,0,707,2024-11-04 08:07:16,3,1
1520,2023-09-12 18:52:56,0,42,2,41,0,114,0,833,2024-11-04 08:12:18,4,2
549,2023-11-20 16:31:15,0,8,2,53,2,214,0,825,2024-11-04 08:06:37,4,0
510,2023-01-16 16:37:34,0,20,1,39,2,77,0,356,2024-11-04 08:07:01,4,1
1436,2023-01-02 16:51:47,0,19,0,5,3,31,0,785,2024-11-04 08:11:29,0,1
405,2023-11-24 17:52:34,0,7,1,38,2,130,0,445,2024-11-04 08:07:01,4,2
1143,2023-01-30 17:47:41,0,12,0,62,4,47,0,1060,2024-11-04 08:10:11,4,1
1276,2023-11-20 16:07:20,0,20,1,10,3,183,0,520,2024-11-04 08:10:28,1,2
618,2023-10-06 16:14:51,0,38,0,39,2,82,0,871,2024-11-04 08:08:57,4,1
1085,2023-04-03 16:35:29,0,20,2,7,3,157,0,522,2024-11-04 08:07:47,0,2
1051,2023-02-20 17:26:39,0,4,1,18,0,107,0,277,2024-11-04 08:09:56,2,2
396,2023-06-26 16:28:59,0,42,1,40,2,252,0,524,2024-11-04 08:10:59,4,0
1040,2023-08-07 18:07:57,0,8,0,3,3,80,0,401,2024-11-04 08:11:59,0,1
308,2023-06-26 17:38:30,0,0,0,4,3,125,0,442,2024-11-04 08:07:18,0,2
1306,2023-07-03 16:15:11,0,39,2,9,3,82,0,337,2024-11-04 08:10:00,1,1
967,2023-06-09 16:31:56,0,2,2,54,2,271,0,1164,2024-11-04 08:07:31,4,0
1529,2023-02-13 17:13:49,0,29,2,39,2,137,0,554,2024-11-04 08:06:49,4,2
1425,2023-04-25 18:47:16,0,15,0,54,2,91,0,629,2024-11-04 08:08:39,4,2
399,2023-12-13 17:02:21,0,1,2,31,4,213,0,1547,2024-11-04 08:07:54,3,0
321,2023-09-20 18:18:00,0,33,0,9,1,119,0,1202,2024-11-04 08:06:27,1,2
159,2023-06-09 17:14:26,0,27,2,36,1,13,0,1194,2024-11-04 08:08:22,3,1
16,2023-04-17 16:27:27,0,38,0,11,0,22,0,1469,2024-11-04 08:08:51,1,1
759,2023-12-15 16:16:30,0,15,1,37,1,57,0,1209,2024-11-04 08:12:21,3,1
942,2023-05-24 16:12:18,0,10,0,0,3,46,0,119,2024-11-04 08:06:33,0,1
391,2023-11-21 16:45:29,0,37,0,5,3,89,0,287,2024-11-04 08:12:04,0,2
1166,2023-01-30 18:49:52,0,16,0,51,0,237,0,1155,2024-11-04 08:08:01,4,0
1114,2023-07-20 16:58:39,0,42,0,1,3,258,0,182,2024-11-04 08:08:23,0,0
944,2023-11-20 16:05:05,0,27,1,58,2,233,0,779,2024-11-04 08:11:08,4,0
96,2023-02-23 16:21:38,0,0,0,38,0,23,0,1476,2024-11-04 08:08:36,4,1
1438,2023-09-04 16:13:40,0,33,1,5,3,45,0,474,2024-11-04 08:09:16,0,1
1127,2023-08-28 16:40:01,0,10,0,56,2,2,0,1215,2024-11-04 08:09:26,4,1
821,2023-10-10 17:24:33,0,32,2,38,1,252,0,1412,2024-11-04 08:10:49,4,0
855,2023-11-14 16:56:34,0,1,2,41,1,168,0,748,2024-11-04 08:10:42,4,2
996,2023-02-17 16:57:32,0,30,2,5,3,129,0,341,2024-11-04 08:08:05,0,2
1076,2023-06-27 18:26:08,0,7,0,8,1,110,0,1413,2024-11-04 08:07:43,1,2
475,2023-02-16 17:14:41,0,24,1,29,1,2,0,1401,2024-11-04 08:11:29,3,1
1599,2023-08-29 17:55:07,0,41,2,18,1,159,0,819,2024-11-04 08:11:23,2,2
1408,2023-09-19 16:44:21,0,18,2,9,3,124,0,52,2024-11-04 08:09:27,1,2
925,2023-05-30 18:29:15,0,23,0,7,3,152,0,398,2024-11-04 08:06:56,0,2
601,2023-04-05 17:20:36,0,1,0,46,0,84,0,1497,2024-11-04 08:09:50,4,1
43,2023-05-22 16:57:30,0,9,2,39,0,155,0,1572,2024-11-04 08:09:40,4,2
163,2023-06-02 16:54:12,0,11,0,2,3,153,0,146,2024-11-04 08:08:28,0,2
818,2023-09-04 16:04:27,0,40,0,11,1,44,0,1437,2024-11-04 08:07:46,1,1
233,2023-10-26 16:19:25,0,33,0,26,0,161,0,47,2024-11-04 08:09:35,2,2
714,2023-07-14 16:06:06,0,16,0,12,1,162,0,883,2024-11-04 08:07:04,1,2
1182,2023-08-07 17:29:48,0,24,0,35,2,15,0,1223,2024-11-04 08:11:19,3,1
1442,2023-01-05 17:48:29,0,9,2,10,3,265,0,519,2024-11-04 08:07:39,1,0
369,2023-11-10 16:50:35,0,15,2,50,0,117,0,1103,2024-11-04 08:06:49,4,2
701,2023-11-22 16:10:32,0,40,2,18,1,137,0,1198,2024-11-04 08:09:02,2,2
1482,2023-12-18 16:25:18,0,30,1,42,0,33,0,1513,2024-11-04 08:12:02,4,1
312,2023-07-26 17:25:23,0,31,2,10,3,24,0,1377,2024-11-04 08:09:59,1,1
788,2024-01-01 17:16:23,0,4,2,49,2,16,0,1141,2024-11-04 08:06:23,4,1
269,2023-02-02 16:20:28,0,28,1,42,1,55,0,934,2024-11-04 08:06:46,4,1
362,2023-11-22 17:01:08,0,12,2,7,3,95,0,407,2024-11-04 08:10:55,0,2
977,2023-01-12 18:07:21,0,6,2,10,3,36,0,199,2024-11-04 08:11:48,1,1
773,2023-10-05 18:40:15,0,25,0,9,3,53,0,264,2024-11-04 08:07:27,1,1
689,2023-01-30 16:37:53,0,5,0,33,0,92,0,1613,2024-11-04 08:10:27,3,2
565,2023-12-25 18:16:39,0,7,0,24,0,220,0,880,2024-11-04 08:12:08,2,0
1381,2023-12-20 16:17:24,0,25,0,41,1,31,0,615,2024-11-04 08:08:00,4,1
1118,2023-11-09 16:47:01,0,27,0,23,1,98,0,591,2024-11-04 08:11:57,2,2
1570,2023-03-22 16:03:01,0,2,1,49,2,54,0,415,2024-11-04 08:08:32,4,1
365,2023-10-17 18:02:43,0,4,2,11,0,62,0,350,2024-11-04 08:11:10,1,1
1012,2023-05-31 16:28:06,0,13,0,7,3,121,0,513,2024-11-04 08:06:53,0,2
1068,2023-06-08 16:06:13,0,16,2,7,3,92,0,87,2024-11-04 08:10:19,0,2
1174,2023-06-26 18:41:55,0,27,1,46,2,11,0,1216,2024-11-04 08:06:32,4,1
435,2023-11-20 18:40:45,0,9,1,13,0,13,0,204,2024-11-04 08:12:19,1,1
1453,2023-08-08 18:39:24,0,32,0,10,3,70,0,163,2024-11-04 08:06:32,1,1
966,2023-02-22 17:12:15,0,5,0,9,3,113,0,370,2024-11-04 08:06:36,1,2
332,2023-06-27 17:44:24,0,35,0,51,2,90,0,832,2024-11-04 08:10:22,4,2
330,2023-05-22 18:23:18,0,9,0,8,1,126,0,775,2024-11-04 08:07:31,1,2
414,2023-10-16 18:07:26,0,5,2,30,1,100,0,544,2024-11-04 08:07:46,3,2
733,2023-12-28 16:46:46,0,42,1,46,0,59,0,1563,2024-11-04 08:06:53,4,1
261,2023-01-09 17:22:18,0,2,1,4,3,59,0,674,2024-11-04 08:10:53,0,1
1112,2023-01-11 17:04:19,0,17,1,42,0,96,0,1571,2024-11-04 08:10:08,4,2
586,2023-05-29 17:14:03,0,20,3,39,2,128,0,987,2024-11-04 08:11:30,4,2
1382,2023-04-24 17:27:12,0,16,3,19,1,35,0,1450,2024-11-04 08:07:31,2,1
1538,2023-10-09 18:54:21,0,30,1,23,0,163,0,1588,2024-11-04 08:08:51,2,2
1185,2023-11-30 18:08:39,0,5,3,61,2,147,0,1137,2024-11-04 08:12:11,4,2
1526,2023-12-07 16:10:40,0,40,1,36,2,34,0,646,2024-11-04 08:08:35,3,1
1039,2023-02-08 16:29:56,0,24,0,39,2,125,0,1135,2024-11-04 08:10:03,4,2
473,2023-04-10 17:58:46,0,23,2,10,3,138,0,127,2024-11-04 08:08:58,1,2
245,2023-07-04 18:55:57,0,8,1,38,1,248,0,931,2024-11-04 08:07:45,4,0
965,2023-11-27 17:19:31,0,35,2,21,0,213,0,1403,2024-11-04 08:10:11,2,0
1028,2023-05-22 16:57:31,0,12,2,4,3,241,0,20,2024-11-04 08:08:19,0,0
151,2023-02-17 16:21:21,0,23,0,9,3,22,0,393,2024-11-04 08:07:09,1,1
1305,2023-09-28 16:14:49,0,17,0,2,3,166,0,200,2024-11-04 08:09:11,0,2
144,2023-07-27 18:34:19,0,24,2,32,4,115,0,881,2024-11-04 08:06:44,3,2
635,2023-09-22 18:02:42,0,32,1,5,3,21,0,434,2024-11-04 08:08:00,0,1
276,2023-03-13 18:45:47,0,40,2,0,3,73,0,171,2024-11-04 08:06:44,0,1
12,2023-04-17 16:04:21,0,3,2,45,2,22,0,826,2024-11-04 08:11:22,4,1
131,2023-05-10 16:35:02,0,41,0,46,0,92,0,1226,2024-11-04 08:11:17,4,2
591,2023-02-20 16:40:25,0,2,1,39,2,29,0,984,2024-11-04 08:10:31,4,1
253,2023-08-30 17:54:55,0,11,2,37,0,58,0,432,2024-11-04 08:06:23,3,1
931,2023-01-03 16:42:41,0,37,1,39,0,38,0,1580,2024-11-04 08:10:09,4,1
748,2023-01-02 17:05:16,0,43,2,21,1,24,0,400,2024-11-04 08:08:09,2,1
1553,2023-05-02 17:24:54,0,20,0,46,0,231,0,27,2024-11-04 08:06:39,4,0
188,2023-05-22 17:09:30,0,20,1,39,1,28,0,643,2024-11-04 08:09:59,4,1
85,2023-03-14 17:10:00,0,33,1,7,3,42,0,532,2024-11-04 08:11:39,0,1
1086,2023-10-18 16:51:31,0,14,1,9,1,32,0,1317,2024-11-04 08:10:21,1,1
1350,2023-01-10 16:00:32,0,36,2,5,3,177,0,312,2024-11-04 08:10:10,0,2
1132,2023-09-11 16:36:59,0,30,0,50,0,25,0,1475,2024-11-04 08:08:37,4,1
49,2023-12-07 16:59:06,0,14,0,29,1,187,0,1233,2024-11-04 08:10:12,3,0
480,2023-12-29 17:37:37,0,23,1,57,2,63,0,926,2024-11-04 08:07:52,4,1
863,2023-01-05 16:02:42,0,5,2,28,1,104,0,728,2024-11-04 08:08:16,3,2
1151,2023-06-14 16:34:43,0,2,0,25,1,79,0,746,2024-11-04 08:11:00,2,1
1512,2023-07-10 16:37:18,0,4,2,1,3,51,0,292,2024-11-04 08:12:13,0,1
271,2023-07-10 16:06:28,0,38,1,14,0,41,0,1430,2024-11-04 08:09:10,1,1
1311,2023-09-21 17:41:34,0,7,1,60,2,13,0,848,2024-11-04 08:07:52,4,1
1057,2023-01-19 17:27:01,0,8,1,21,1,42,0,377,2024-11-04 08:10:02,2,1
10,2023-12-25 17:41:33,0,39,0,48,0,160,0,1508,2024-11-04 08:10:47,4,2
741,2023-12-25 16:25:43,0,30,0,13,1,151,0,1367,2024-11-04 08:07:11,1,2
1309,2023-02-13 16:48:50,0,35,1,4,3,63,0,499,2024-11-04 08:11:13,0,1
1537,2023-03-07 16:36:08,0,6,2,32,0,114,0,1606,2024-11-04 08:11:40,3,2
671,2023-06-01 16:18:49,0,22,2,46,2,28,0,556,2024-11-04 08:11:40,4,1
390,2023-08-07 17:48:31,0,5,1,33,1,138,0,1294,2024-11-04 08:09:47,3,2
1317,2023-04-04 16:11:34,0,21,2,9,1,7,0,890,2024-11-04 08:06:58,1,1
24,2023-03-08 18:51:57,0,16,2,34,0,257,0,1498,2024-11-04 08:09:14,3,0
963,2023-05-04 16:37:21,0,36,1,8,1,61,0,593,2024-11-04 08:08:10,1,1
427,2023-06-12 17:09:17,0,22,1,21,0,132,0,1575,2024-11-04 08:07:40,2,2
684,2023-08-28 17:07:08,0,23,1,7,3,43,0,388,2024-11-04 08:08:06,0,1
1352,2023-09-12 17:21:48,0,1,1,40,2,258,0,993,2024-11-04 08:11:54,4,0
740,2023-08-28 16:56:05,0,24,2,2,3,201,0,81,2024-11-04 08:08:14,0,0
839,2024-01-01 16:12:32,0,8,2,42,1,123,0,1278,2024-11-04 08:06:23,4,2
623,2023-08-25 18:24:06,0,6,1,13,1,4,0,1008,2024-11-04 08:08:03,1,1
152,2023-12-12 16:57:29,0,41,0,14,0,23,0,1188,2024-11-04 08:09:28,1,1
772,2023-03-22 16:59:56,0,18,1,33,2,127,0,640,2024-11-04 08:10:41,3,2
1524,2023-04-10 16:04:28,0,1,0,26,0,228,0,1112,2024-11-04 08:10:05,2,0
408,2023-01-23 16:50:55,0,37,0,50,2,157,0,835,2024-11-04 08:08:44,4,2
1447,2023-10-16 16:49:07,0,40,0,34,0,130,0,1434,2024-11-04 08:07:20,3,2
1154,2023-12-11 16:37:20,0,26,2,45,2,87,0,1049,2024-11-04 08:12:01,4,1
700,2023-12-06 17:34:01,0,25,1,23,1,141,0,1319,2024-11-04 08:08:09,2,2
200,2023-11-29 17:55:07,0,15,2,4,3,221,0,438,2024-11-04 08:08:11,0,0
1179,2023-12-18 16:33:07,0,4,0,56,2,181,0,716,2024-11-04 08:09:08,4,2
214,2023-04-11 16:06:20,0,10,0,22,0,107,0,1371,2024-11-04 08:07:27,2,2
285,2023-03-31 16:18:37,0,36,1,31,1,45,0,564,2024-11-04 08:08:36,3,1
72,2023-06-06 16:36:30,0,35,0,5,3,53,0,28,2024-11-04 08:09:17,0,1
792,2023-09-25 16:32:45,0,5,0,3,3,50,0,1304,2024-11-04 08:11:01,0,1
958,2023-09-13 16:14:04,0,3,0,62,2,17,0,1014,2024-11-04 08:07:29,4,1
918,2023-06-12 18:51:29,0,40,0,43,0,142,0,1516,2024-11-04 08:10:26,4,2
1386,2023-04-11 16:37:54,0,14,0,34,0,16,0,847,2024-11-04 08:07:06,3,1
672,2023-04-03 16:55:21,0,3,0,36,1,43,0,1292,2024-11-04 08:08:41,3,1
1316,2023-01-16 16:15:57,0,38,2,39,2,51,0,976,2024-11-04 08:10:42,4,1
